2017-06-10 14:44:37,505 [main ] INFO  Constant - Creating directory C:\Users\Nikola\Desktop\BSEP_Jaca\BSEP2\bdd-security\zap\tmp\session
2017-06-10 14:44:43,730 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Weak Authentication Method
2017-06-10 14:44:43,731 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Insecure JSF ViewState
2017-06-10 14:44:43,731 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: HTTP Parameter Override
2017-06-10 14:44:43,731 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Viewstate Scanner
2017-06-10 14:44:43,745 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows you to view and manage alerts
2017-06-10 14:44:43,746 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active scanner, heavily based on the original Paros active scanner, but with additional tests added
2017-06-10 14:44:43,750 [ZAP-daemon] INFO  ExtensionLoader - Initializing Spider used for automatically finding URIs on a site
2017-06-10 14:44:43,755 [ZAP-daemon] INFO  ExtensionLoader - Initializing A set of common popup menus for miscellaneous tasks
2017-06-10 14:44:43,756 [ZAP-daemon] INFO  ExtensionLoader - Initializing Forced browsing of files and directories using code from the OWASP DirBuster tool
2017-06-10 14:44:43,756 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionManualRequest
2017-06-10 14:44:43,756 [ZAP-daemon] INFO  ExtensionLoader - Initializing Compares 2 sessions and generates an HTML file showing the differences
2017-06-10 14:44:43,757 [ZAP-daemon] INFO  ExtensionLoader - Initializing Invoke external applications passing context related information such as URLs and parameters
2017-06-10 14:44:43,758 [ZAP-daemon] INFO  ExtensionLoader - Initializing Handles anti cross site request forgery (CSRF) tokens
2017-06-10 14:44:43,760 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionAuthentication
2017-06-10 14:44:44,536 [ZAP-daemon] INFO  ExtensionAuthentication - Loaded authentication method types: [Form-based Authentication, HTTP/NTLM Authentication, Manual Authentication, Script-based Authentication]
2017-06-10 14:44:44,538 [ZAP-daemon] INFO  ExtensionLoader - Initializing Creates a dynamic SSL certificate to allow SSL communications to be intercepted without warnings being generated by the browser
2017-06-10 14:44:44,566 [ZAP-daemon] INFO  ExtensionLoader - Initializing Logs errors to the Output tab in development mode only
2017-06-10 14:44:44,566 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionUserManagement
2017-06-10 14:44:44,568 [ZAP-daemon] INFO  ExtensionLoader - Initializing Summarise and analyse FORM and URL parameters as well as cookies
2017-06-10 14:44:44,568 [ZAP-daemon] INFO  ExtensionLoader - Initializing Script integration
2017-06-10 14:44:44,584 [ZAP-daemon] INFO  ExtensionLoader - Initializing Scripting console, supports all JSR 223 scripting languages
2017-06-10 14:44:44,584 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionForcedUser
2017-06-10 14:44:44,585 [ZAP-daemon] INFO  ExtensionLoader - Initializing Extension handling HTTP sessions
2017-06-10 14:44:44,587 [ZAP-daemon] INFO  ExtensionLoader - Initializing Zest is a specialized scripting language from Mozilla specifically designed to be used in security tools
2017-06-10 14:44:44,978 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionDiff
2017-06-10 14:44:44,980 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionRequestPostTableView
2017-06-10 14:44:44,980 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionSessionManagement
2017-06-10 14:44:45,231 [ZAP-daemon] INFO  ExtensionSessionManagement - Loaded session management method types: [Cookie-based Session Management, HTTP Authentication Session Management]
2017-06-10 14:44:45,232 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelRequestFormTableView
2017-06-10 14:44:45,234 [ZAP-daemon] INFO  ExtensionLoader - Initializing Capture messages from WebSockets with the ability to set breakpoints.
2017-06-10 14:44:45,243 [ZAP-daemon] INFO  ExtensionLoader - Initializing Summarise and analyse FORM and URL parameters as well as cookies
2017-06-10 14:44:45,244 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionAuthorization
2017-06-10 14:44:45,245 [ZAP-daemon] INFO  ExtensionLoader - Initializing AJAX Spider, uses Crawljax
2017-06-10 14:44:45,246 [ZAP-daemon] INFO  ExtensionLoader - Initializing Handles adding Global Excluded URLs
2017-06-10 14:44:45,247 [ZAP-daemon] INFO  ExtensionLoader - Initializing Adds menu item to refresh the Sites tree
2017-06-10 14:44:45,247 [ZAP-daemon] INFO  ExtensionLoader - Initializing Adds support for configurable keyboard shortcuts for all of the ZAP menus.
2017-06-10 14:44:45,248 [ZAP-daemon] INFO  ExtensionLoader - Initializing OWASP ZAP User Guide
2017-06-10 14:44:45,248 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionReport
2017-06-10 14:44:45,248 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows you to configure which extensions are loaded when ZAP starts 
2017-06-10 14:44:45,249 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelComponentonentAll
2017-06-10 14:44:45,249 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelHexView
2017-06-10 14:44:45,250 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelImageView
2017-06-10 14:44:45,250 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelLargeRequestView
2017-06-10 14:44:45,250 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelLargeResponseView
2017-06-10 14:44:45,250 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelRequestQueryCookieTableView
2017-06-10 14:44:45,250 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelSyntaxHighlightTextView
2017-06-10 14:44:45,250 [ZAP-daemon] INFO  ExtensionLoader - Initializing Statistics
2017-06-10 14:44:45,251 [ZAP-daemon] INFO  ExtensionStats - Start recording in memory stats
2017-06-10 14:44:45,252 [ZAP-daemon] INFO  ExtensionLoader - Initializing Context alert rules filter
2017-06-10 14:44:45,254 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active Scan Rules
2017-06-10 14:44:45,255 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active Scan Rules - alpha
2017-06-10 14:44:45,255 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active Scan Rules - beta
2017-06-10 14:44:45,255 [ZAP-daemon] INFO  ExtensionLoader - Initializing Translations of the core language files
2017-06-10 14:44:45,255 [ZAP-daemon] INFO  ExtensionLoader - Initializing Provides the foundation for concrete message types (for example, HTTP, WebSockets) expose fuzzer implementations.
2017-06-10 14:44:45,257 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows to fuzz HTTP messages.
2017-06-10 14:44:45,257 [ZAP-daemon] INFO  ExtensionLoader - Initializing The ZAP Getting Started Guide
2017-06-10 14:44:45,258 [ZAP-daemon] INFO  ExtensionLoader - Initializing The Online menu links
2017-06-10 14:44:45,258 [ZAP-daemon] INFO  ExtensionLoader - Initializing Passive Scan Rules
2017-06-10 14:44:45,258 [ZAP-daemon] INFO  ExtensionLoader - Initializing Passive Scan Rules - beta
2017-06-10 14:44:45,259 [ZAP-daemon] INFO  ExtensionLoader - Initializing Quick Start panel 
2017-06-10 14:44:45,260 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionSaveRawHttpMessage
2017-06-10 14:44:45,261 [ZAP-daemon] INFO  ExtensionLoader - Initializing Provides WebDrivers to control several browsers using Selenium and includes HtmlUnit browser.
2017-06-10 14:44:45,264 [ZAP-daemon] INFO  ExtensionLoader - Initializing Tips and Tricks
2017-06-10 14:44:45,265 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows to fuzz WebSocket messages.
2017-06-10 14:44:45,268 [ZAP-daemon] WARN  ExtensionAutoUpdate - This ZAP installation is over a year old - its probably very out of date
2017-06-10 14:44:45,694 [ZAP-daemon] INFO  DaemonBootstrap - ZAP is now listening on 127.0.0.1:61516
2017-06-10 14:44:49,932 [ZAP-ProxyThread-4] INFO  Control - Discard Session
2017-06-10 14:44:50,687 [ZAP-ProxyThread-4] INFO  Control - New Session
2017-06-10 14:44:50,688 [ZAP-ProxyThread-4] INFO  Control - Create and Open Untitled Db
2017-06-10 14:44:50,734 [ZAP-ProxyThread-4] INFO  ENGINE - dataFileCache commit start
2017-06-10 14:44:50,738 [ZAP-ProxyThread-4] INFO  ENGINE - dataFileCache commit end
2017-06-10 14:44:50,867 [ZAP-ProxyThread-4] INFO  ENGINE - Database closed
2017-06-10 14:44:51,187 [ZAP-ProxyThread-4] INFO  ENGINE - open start - state not modified
2017-06-10 14:44:51,422 [ZAP-ProxyThread-4] INFO  ENGINE - dataFileCache open start
2017-06-10 14:44:51,430 [ZAP-ProxyThread-4] INFO  ENGINE - dataFileCache open end
2017-06-10 14:44:59,649 [ZAP-ProxyThread-8] WARN  ProxyThread - Unsupported content encoding method: br
2017-06-10 14:45:01,291 [ZAP-ProxyThread-18] INFO  Control - Discard Session
2017-06-10 14:45:01,340 [ZAP-ProxyThread-18] INFO  Control - New Session
2017-06-10 14:45:01,341 [ZAP-ProxyThread-18] INFO  Control - Create and Open Untitled Db
2017-06-10 14:45:01,559 [ZAP-ProxyThread-18] INFO  ENGINE - dataFileCache commit start
2017-06-10 14:45:01,592 [Thread-41] WARN  ProxyListenerLog - java.sql.SQLNonTransientConnectionException: connection exception: closed
org.parosproxy.paros.db.DatabaseException: java.sql.SQLNonTransientConnectionException: connection exception: closed
	at org.parosproxy.paros.db.paros.ParosTableHistory.write(Unknown Source)
	at org.parosproxy.paros.model.HistoryReference.<init>(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.createHistoryReference(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.createAndAddMessage(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.access$000(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog$1.run(Unknown Source)
	at java.lang.Thread.run(Unknown Source)
Caused by: java.sql.SQLNonTransientConnectionException: connection exception: closed
	at org.hsqldb.jdbc.JDBCUtil.sqlException(Unknown Source)
	at org.hsqldb.jdbc.JDBCUtil.sqlException(Unknown Source)
	at org.hsqldb.jdbc.JDBCPreparedStatement.fetchResult(Unknown Source)
	at org.hsqldb.jdbc.JDBCPreparedStatement.executeUpdate(Unknown Source)
	at org.parosproxy.paros.db.paros.ParosTableHistory.write(Unknown Source)
	... 7 more
Caused by: org.hsqldb.HsqlException: connection exception: closed
	at org.hsqldb.error.Error.error(Unknown Source)
	at org.hsqldb.error.Error.error(Unknown Source)
	at org.hsqldb.Session.execute(Unknown Source)
	... 10 more
2017-06-10 14:45:01,681 [Thread-42] WARN  ProxyListenerLog - java.sql.SQLNonTransientConnectionException: connection exception: closed
org.parosproxy.paros.db.DatabaseException: java.sql.SQLNonTransientConnectionException: connection exception: closed
	at org.parosproxy.paros.db.paros.ParosTableHistory.write(Unknown Source)
	at org.parosproxy.paros.model.HistoryReference.<init>(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.createHistoryReference(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.createAndAddMessage(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.access$000(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog$1.run(Unknown Source)
	at java.lang.Thread.run(Unknown Source)
Caused by: java.sql.SQLNonTransientConnectionException: connection exception: closed
	at org.hsqldb.jdbc.JDBCUtil.sqlException(Unknown Source)
	at org.hsqldb.jdbc.JDBCUtil.sqlException(Unknown Source)
	at org.hsqldb.jdbc.JDBCPreparedStatement.fetchResult(Unknown Source)
	at org.hsqldb.jdbc.JDBCPreparedStatement.executeUpdate(Unknown Source)
	at org.parosproxy.paros.db.paros.ParosTableHistory.write(Unknown Source)
	... 7 more
Caused by: org.hsqldb.HsqlException: connection exception: closed
	at org.hsqldb.error.Error.error(Unknown Source)
	at org.hsqldb.error.Error.error(Unknown Source)
	at org.hsqldb.Session.execute(Unknown Source)
	... 10 more
2017-06-10 14:45:01,897 [Thread-43] WARN  ProxyListenerLog - java.sql.SQLNonTransientConnectionException: connection exception: closed
org.parosproxy.paros.db.DatabaseException: java.sql.SQLNonTransientConnectionException: connection exception: closed
	at org.parosproxy.paros.db.paros.ParosTableHistory.write(Unknown Source)
	at org.parosproxy.paros.model.HistoryReference.<init>(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.createHistoryReference(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.createAndAddMessage(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.access$000(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog$1.run(Unknown Source)
	at java.lang.Thread.run(Unknown Source)
Caused by: java.sql.SQLNonTransientConnectionException: connection exception: closed
	at org.hsqldb.jdbc.JDBCUtil.sqlException(Unknown Source)
	at org.hsqldb.jdbc.JDBCUtil.sqlException(Unknown Source)
	at org.hsqldb.jdbc.JDBCPreparedStatement.fetchResult(Unknown Source)
	at org.hsqldb.jdbc.JDBCPreparedStatement.executeUpdate(Unknown Source)
	at org.parosproxy.paros.db.paros.ParosTableHistory.write(Unknown Source)
	... 7 more
Caused by: org.hsqldb.HsqlException: connection exception: closed
	at org.hsqldb.error.Error.error(Unknown Source)
	at org.hsqldb.error.Error.error(Unknown Source)
	at org.hsqldb.Session.execute(Unknown Source)
	... 10 more
2017-06-10 14:45:01,970 [Thread-44] WARN  ProxyListenerLog - java.sql.SQLNonTransientConnectionException: connection exception: closed
org.parosproxy.paros.db.DatabaseException: java.sql.SQLNonTransientConnectionException: connection exception: closed
	at org.parosproxy.paros.db.paros.ParosTableHistory.write(Unknown Source)
	at org.parosproxy.paros.model.HistoryReference.<init>(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.createHistoryReference(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.createAndAddMessage(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.access$000(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog$1.run(Unknown Source)
	at java.lang.Thread.run(Unknown Source)
Caused by: java.sql.SQLNonTransientConnectionException: connection exception: closed
	at org.hsqldb.jdbc.JDBCUtil.sqlException(Unknown Source)
	at org.hsqldb.jdbc.JDBCUtil.sqlException(Unknown Source)
	at org.hsqldb.jdbc.JDBCPreparedStatement.fetchResult(Unknown Source)
	at org.hsqldb.jdbc.JDBCPreparedStatement.executeUpdate(Unknown Source)
	at org.parosproxy.paros.db.paros.ParosTableHistory.write(Unknown Source)
	... 7 more
Caused by: org.hsqldb.HsqlException: connection exception: closed
	at org.hsqldb.error.Error.error(Unknown Source)
	at org.hsqldb.error.Error.error(Unknown Source)
	at org.hsqldb.Session.execute(Unknown Source)
	... 10 more
2017-06-10 14:45:02,285 [ZAP-ProxyThread-18] INFO  ENGINE - dataFileCache commit end
2017-06-10 14:45:02,390 [Thread-45] WARN  ProxyListenerLog - java.sql.SQLNonTransientConnectionException: connection exception: closed
org.parosproxy.paros.db.DatabaseException: java.sql.SQLNonTransientConnectionException: connection exception: closed
	at org.parosproxy.paros.db.paros.ParosTableHistory.write(Unknown Source)
	at org.parosproxy.paros.model.HistoryReference.<init>(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.createHistoryReference(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.createAndAddMessage(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.access$000(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog$1.run(Unknown Source)
	at java.lang.Thread.run(Unknown Source)
Caused by: java.sql.SQLNonTransientConnectionException: connection exception: closed
	at org.hsqldb.jdbc.JDBCUtil.sqlException(Unknown Source)
	at org.hsqldb.jdbc.JDBCUtil.sqlException(Unknown Source)
	at org.hsqldb.jdbc.JDBCPreparedStatement.fetchResult(Unknown Source)
	at org.hsqldb.jdbc.JDBCPreparedStatement.executeUpdate(Unknown Source)
	at org.parosproxy.paros.db.paros.ParosTableHistory.write(Unknown Source)
	... 7 more
Caused by: org.hsqldb.HsqlException: connection exception: closed
	at org.hsqldb.error.Error.error(Unknown Source)
	at org.hsqldb.error.Error.error(Unknown Source)
	at org.hsqldb.Session.execute(Unknown Source)
	... 10 more
2017-06-10 14:45:02,610 [Thread-46] WARN  ProxyListenerLog - java.sql.SQLNonTransientConnectionException: connection exception: closed
org.parosproxy.paros.db.DatabaseException: java.sql.SQLNonTransientConnectionException: connection exception: closed
	at org.parosproxy.paros.db.paros.ParosTableHistory.write(Unknown Source)
	at org.parosproxy.paros.model.HistoryReference.<init>(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.createHistoryReference(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.createAndAddMessage(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog.access$000(Unknown Source)
	at org.parosproxy.paros.extension.history.ProxyListenerLog$1.run(Unknown Source)
	at java.lang.Thread.run(Unknown Source)
Caused by: java.sql.SQLNonTransientConnectionException: connection exception: closed
	at org.hsqldb.jdbc.JDBCUtil.sqlException(Unknown Source)
	at org.hsqldb.jdbc.JDBCUtil.sqlException(Unknown Source)
	at org.hsqldb.jdbc.JDBCPreparedStatement.fetchResult(Unknown Source)
	at org.hsqldb.jdbc.JDBCPreparedStatement.executeUpdate(Unknown Source)
	at org.parosproxy.paros.db.paros.ParosTableHistory.write(Unknown Source)
	... 7 more
Caused by: org.hsqldb.HsqlException: connection exception: closed
	at org.hsqldb.error.Error.error(Unknown Source)
	at org.hsqldb.error.Error.error(Unknown Source)
	at org.hsqldb.Session.execute(Unknown Source)
	... 10 more
2017-06-10 14:45:04,984 [ZAP-ProxyThread-18] INFO  ENGINE - Database closed
2017-06-10 14:45:05,176 [ZAP-ProxyThread-18] INFO  ENGINE - open start - state not modified
2017-06-10 14:45:05,252 [ZAP-ProxyThread-18] INFO  ENGINE - dataFileCache open start
2017-06-10 14:45:05,258 [ZAP-ProxyThread-18] INFO  ENGINE - dataFileCache open end
2017-06-10 14:45:11,700 [Thread-51] INFO  ENGINE - dataFileCache commit start
2017-06-10 14:45:11,703 [Thread-51] INFO  ENGINE - dataFileCache commit end
2017-06-10 14:45:11,731 [Thread-51] INFO  ENGINE - Database closed
2017-06-10 14:45:11,842 [Thread-51] INFO  CoreAPI - OWASP ZAP 2.5.0 terminated.
2017-06-10 14:58:07,297 [main ] INFO  DaemonBootstrap - OWASP ZAP 2.5.0 started.
2017-06-10 14:58:07,372 [main ] INFO  AbstractParam - Setting config api.key = zapapisecret was zapapisecret
2017-06-10 14:58:07,373 [main ] INFO  AbstractParam - Setting config spider.thread = 10 was 10
2017-06-10 14:58:07,373 [main ] INFO  AbstractParam - Setting config connection.proxyChain.hostName =  was 
2017-06-10 14:58:07,374 [main ] INFO  AbstractParam - Setting config connection.proxyChain.port = 80 was 80
2017-06-10 14:58:07,375 [main ] INFO  AbstractParam - Setting config scanner.threadPerHost = 20 was 20
2017-06-10 14:58:07,375 [main ] INFO  AbstractParam - Setting config connection.proxyChain.enabled = true was false
2017-06-10 14:58:07,381 [main ] INFO  SSLConnector - Reading supported SSL/TLS protocols...
2017-06-10 14:58:07,382 [main ] INFO  SSLConnector - Using a SSLEngine...
2017-06-10 14:58:07,493 [main ] INFO  SSLConnector - Done reading supported SSL/TLS protocols: [SSLv2Hello, SSLv3, TLSv1, TLSv1.1, TLSv1.2]
2017-06-10 14:58:07,500 [main ] INFO  OptionsParamCertificate - Unsafe SSL renegotiation disabled.
2017-06-10 14:58:07,839 [main ] INFO  ENGINE - open start - state not modified
2017-06-10 14:58:07,986 [main ] INFO  ENGINE - dataFileCache open start
2017-06-10 14:58:07,999 [main ] INFO  ENGINE - dataFileCache open end
